hydrology.hyd: written by SWAT+ editor v2.3.3 on 2025-06-04 11:50 for SWAT+ rev.60.5.7
name                 lat_ttime       lat_sed       can_max          esco          epco   orgn_enrich   orgp_enrich       cn3_swf       bio_mix         perco      lat_orgn      lat_orgp        pet_co       latq_co  
hyd544                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd545                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd546                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd547                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd548                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd549                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd550                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd551                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd552                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd553                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd554                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd555                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd556                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd557                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd558                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd559                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd560                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd561                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd562                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd563                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd564                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd565                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd566                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd567                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd568                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd569                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd570                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd571                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd572                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd573                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd574                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd575                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd576                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd577                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd578                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd579                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd580                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd581                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd582                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd583                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd584                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd585                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd586                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd587                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd588                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd589                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd590                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd591                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd592                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd593                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd594                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd595                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd596                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd597                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd598                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd599                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd600                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd601                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd602                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd603                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd604                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd605                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd606                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd607                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd608                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd609                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd610                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd611                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd612                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd613                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd614                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd615                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd616                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd617                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd618                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd619                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd620                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd621                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd622                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd623                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd624                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd625                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd626                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd627                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd628                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd629                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd630                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd631                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd632                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd633                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd634                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd635                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd636                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd637                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd638                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd639                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd640                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd641                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd642                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd643                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd644                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd645                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd646                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd647                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd648                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd649                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd650                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd651                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd652                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd653                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd654                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd655                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd656                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd657                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd658                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd659                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd660                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd661                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd662                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd663                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd664                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd665                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd666                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd667                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd668                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd669                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd670                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd671                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd672                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd673                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd674                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd675                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd676                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd677                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd678                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd679                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd680                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd681                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd682                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd683                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd684                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd685                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd686                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd687                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd688                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd689                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd690                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd691                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd692                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd693                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd694                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd695                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd696                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd697                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd698                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd699                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.90000       0.00000       0.00000       1.00000       0.01000  
hyd700                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd701                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd702                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd703                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd704                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd705                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd706                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd707                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd708                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd709                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd710                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd711                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd712                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd713                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
hyd714                 lattime       0.00000       1.00000       escoval       epcoval       0.00000       0.00000       0.95000       0.20000       0.50000       0.00000       0.00000       1.00000       0.01000  
