filter,till,till_date,fert_comp,spr_fert,fert_date,sum_fert,fert_app,cover,TN_mean,TN_min,TN_max,TDP_mean,TDP_min,TDP_max,CY_mean,CY_min,CY_max
3,Till,15-Apr,28-10-10,1000,1-May,500,Injection,None,51.30495924,7.100152544,191.5383914,3.365544959,0.780135857,6.398541909,3.449580848,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,1000,1-May,500,Injection,None,49.92552585,6.740647609,189.1326059,3.304672859,0.739039533,6.336835546,3.449580848,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,1000,1-Feb,1000,Injection,None,139.3356763,15.58433989,387.4771218,8.968381044,3.985058738,12.82368908,3.449580848,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,1000,1-Feb,1000,Injection,None,84.03011068,9.298628831,296.7504564,5.458707056,1.629350766,9.335919206,3.449580848,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,1000,1-Feb,1000,Injection,None,78.32446291,8.701150258,289.1402522,4.932130256,1.086423827,9.08347694,3.449580848,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,1000,1-Feb,1000,Injection,None,76.26863679,8.4510614,285.7463479,4.837309937,1.03008116,8.978957645,3.449580848,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,500,1-May,1000,Injection,None,95.15402392,16.97418136,265.3570326,7.311013067,2.945993046,11.57666911,3.449580848,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,500,1-May,1000,Injection,None,56.61473883,7.983699037,199.4513463,4.400379325,1.206574264,8.152776711,3.449580848,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,500,1-May,1000,Injection,None,52.90012794,6.978654052,193.988853,3.999294371,0.783150719,8.152776711,3.449580848,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,500,1-May,1000,Injection,None,51.47159692,6.607783734,191.5483874,3.91977732,0.741751906,8.152776711,3.449580848,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,1000,1-May,1000,Injection,None,125.9226905,19.09909898,367.1631301,8.817904348,3.847070902,12.9096785,3.449580848,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,1000,1-May,1000,Injection,None,75.08704981,9.0071662,274.9998826,5.375820186,1.574966396,9.192976806,3.449580848,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,1000,1-May,1000,Injection,None,69.96487942,7.943416469,267.2822231,4.872721326,1.022946599,8.947930374,3.449580848,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,1000,1-May,1000,Injection,None,68.06179323,7.545569896,263.8958128,4.779147033,0.968620392,8.947930374,3.449580848,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,1000,1-May,500,Broadcast,None,117.240584,20.15489293,289.3685858,9.438677601,4.811367451,15.28769345,3.449580848,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,1000,1-May,500,Broadcast,None,67.26145371,11.00282015,211.1506585,5.431800328,1.801414222,11.02609838,3.449580848,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,1000,1-May,500,Broadcast,None,62.78943636,9.435162409,211.1506585,5.11825997,1.524536236,11.02609838,3.449580848,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,1000,1-May,500,Broadcast,None,60.85522303,8.833773469,211.1506585,4.993733589,1.429289892,11.02609838,3.449580848,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,1000,1-Feb,1000,Broadcast,None,163.7175708,15.5463763,410.8103509,12.47333004,5.674935853,19.29432362,3.449580848,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,1000,1-Feb,1000,Broadcast,None,97.20743296,9.212482018,320.5003951,7.158625452,2.554089599,13.76427236,3.449580848,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,1000,1-Feb,1000,Broadcast,None,91.29469914,8.614921669,320.5003951,6.74184987,2.16186757,13.76427236,3.449580848,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,1000,1-Feb,1000,Broadcast,None,88.70437477,8.364955774,320.5003951,6.576981843,2.0273708,13.76427236,3.449580848,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,500,1-May,1000,Broadcast,None,108.7253235,17.66876039,281.8404162,9.373929266,4.615401205,15.09841158,3.449580848,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,500,1-May,1000,Broadcast,None,63.27311657,10.71470644,227.3975682,5.391197885,1.812802518,10.87084596,3.449580848,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,500,1-May,1000,Broadcast,None,59.26567041,9.154740161,227.3975682,5.080489417,1.533684137,10.87084596,3.449580848,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,500,1-May,1000,Broadcast,None,57.54924051,8.563338688,227.3975682,4.957540828,1.438383817,10.87084596,3.449580848,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,1000,1-May,1000,Broadcast,None,150.7109812,22.6176614,391.5805354,12.50759984,6.24930805,19.96889364,3.449580848,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,1000,1-May,1000,Broadcast,None,86.88072855,12.90173396,294.0074997,7.180886879,2.384693112,14.41253836,3.449580848,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,1000,1-May,1000,Broadcast,None,81.20694532,11.07440573,294.0074997,6.765107918,2.017106565,14.41253836,3.449580848,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,1000,1-May,1000,Broadcast,None,78.73896893,10.36024893,294.0074997,6.59947332,1.891859178,14.41253836,3.449580848,1.281603306,4.311893622
0,No Till,NA,28-10-10,250,1-Feb,1000,Injection,Winter Rye,84.71448667,14.77302294,222.656236,7.027981287,2.529042125,11.999437,3.449533887,1.281603306,4.31220824
1,No Till,NA,28-10-10,250,1-Feb,1000,Injection,Winter Rye,50.29446687,7.915847938,181.4910901,4.138837501,1.034379338,8.787718312,3.449533887,1.281603306,4.31220824
3,No Till,NA,28-10-10,250,1-Feb,1000,Injection,Winter Rye,47.02048787,6.864406353,181.4910901,3.761734405,0.679400241,8.787718312,3.449533887,1.281603306,4.31220824
5,No Till,NA,28-10-10,250,1-Feb,1000,Injection,Winter Rye,45.75080552,6.495473965,181.4910901,3.680537442,0.643658618,8.787718312,3.449533887,1.281603306,4.31220824
0,No Till,NA,28-10-10,250,1-Feb,1000,Injection,None,84.71448667,14.77302294,222.656236,7.027981287,2.529042125,11.999437,3.449533887,1.281603306,4.31220824
1,No Till,NA,28-10-10,250,1-Feb,1000,Injection,None,50.29446687,7.915847938,181.4910901,4.138837501,1.034379338,8.787718312,3.449533887,1.281603306,4.31220824
3,No Till,NA,28-10-10,250,1-Feb,1000,Injection,None,47.02048787,6.864406353,181.4910901,3.761734405,0.679400241,8.787718312,3.449533887,1.281603306,4.31220824
5,No Till,NA,28-10-10,250,1-Feb,1000,Injection,None,45.75080552,6.495473965,181.4910901,3.680537442,0.643658618,8.787718312,3.449533887,1.281603306,4.31220824
0,Till,15-Apr,28-10-10,500,1-May,500,Broadcast,Winter Rye,76.82782308,15.20067543,186.2210281,6.302264018,3.169954355,10.40975874,3.449519491,1.281575095,4.311893622
1,Till,15-Apr,28-10-10,500,1-May,500,Broadcast,Winter Rye,44.50986573,8.814494388,147.9431756,3.641129037,1.230928045,7.480631634,3.449519491,1.281575095,4.311893622
3,Till,15-Apr,28-10-10,500,1-May,500,Broadcast,Winter Rye,41.63255921,7.513710307,147.9431756,3.432958672,1.039332372,7.480631634,3.449519491,1.281575095,4.311893622
5,Till,15-Apr,28-10-10,500,1-May,500,Broadcast,Winter Rye,40.41572208,7.036671656,147.9431756,3.350757023,0.975673229,7.480631634,3.449519491,1.281575095,4.311893622
0,Till,15-Apr,28-10-10,500,1-May,500,Broadcast,None,76.82782308,15.20067543,186.2210281,6.302264018,3.169954355,10.40975874,3.449519491,1.281575095,4.311893622
1,Till,15-Apr,28-10-10,500,1-May,500,Broadcast,None,44.50986573,8.814494388,147.9431756,3.641129037,1.230928045,7.480631634,3.449519491,1.281575095,4.311893622
3,Till,15-Apr,28-10-10,500,1-May,500,Broadcast,None,41.63255921,7.513710307,147.9431756,3.432958672,1.039332372,7.480631634,3.449519491,1.281575095,4.311893622
5,Till,15-Apr,28-10-10,500,1-May,500,Broadcast,None,40.41572208,7.036671656,147.9431756,3.350757023,0.975673229,7.480631634,3.449519491,1.281575095,4.311893622
0,Till,15-Apr,28-10-10,500,1-May,500,Injection,Winter Rye,61.60076609,12.01778161,160.734335,4.467680529,2.032227436,6.902829501,3.449519485,1.281575039,4.311893622
1,Till,15-Apr,28-10-10,500,1-May,500,Injection,Winter Rye,36.93690535,7.053830566,121.5283028,2.743884201,0.831600299,4.772766198,3.449519485,1.281575039,4.311893622
3,Till,15-Apr,28-10-10,500,1-May,500,Injection,Winter Rye,34.4534323,6.136569264,118.3118466,2.492098116,0.5407509,4.772766198,3.449519485,1.281575039,4.311893622
5,Till,15-Apr,28-10-10,500,1-May,500,Injection,Winter Rye,33.5487436,5.804095219,116.8719519,2.445289587,0.512171818,4.772766198,3.449519485,1.281575039,4.311893622
0,Till,15-Apr,28-10-10,500,1-May,500,Injection,None,61.60076609,12.01778161,160.734335,4.467680529,2.032227436,6.902829501,3.449519485,1.281575039,4.311893622
1,Till,15-Apr,28-10-10,500,1-May,500,Injection,None,36.93690535,7.053830566,121.5283028,2.743884201,0.831600299,4.772766198,3.449519485,1.281575039,4.311893622
3,Till,15-Apr,28-10-10,500,1-May,500,Injection,None,34.4534323,6.136569264,118.3118466,2.492098116,0.5407509,4.772766198,3.449519485,1.281575039,4.311893622
5,Till,15-Apr,28-10-10,500,1-May,500,Injection,None,33.5487436,5.804095219,116.8719519,2.445289587,0.512171818,4.772766198,3.449519485,1.281575039,4.311893622
0,No Till,NA,28-10-10,125,1-May,1000,Injection,Winter Rye,74.23859632,13.95284226,195.3343574,6.590159808,2.270063704,11.63383311,3.449506026,1.281603306,4.31220824
1,No Till,NA,28-10-10,125,1-May,1000,Injection,Winter Rye,43.89390116,7.216278211,174.7326475,3.862345519,0.928365139,8.563702225,3.449506026,1.281603306,4.31220824
3,No Till,NA,28-10-10,125,1-May,1000,Injection,Winter Rye,41.11044359,6.107165417,174.7326475,3.517608049,0.603521701,8.563702225,3.449506026,1.281603306,4.31220824
5,No Till,NA,28-10-10,125,1-May,1000,Injection,Winter Rye,39.99204178,5.840609375,174.7326475,3.440478521,0.571716045,8.563702225,3.449506026,1.281603306,4.31220824
0,No Till,NA,28-10-10,125,1-May,1000,Injection,None,74.23859632,13.95284226,195.3343574,6.590159808,2.270063704,11.63383311,3.449506026,1.281603306,4.31220824
1,No Till,NA,28-10-10,125,1-May,1000,Injection,None,43.89390116,7.216278211,174.7326475,3.862345519,0.928365139,8.563702225,3.449506026,1.281603306,4.31220824
3,No Till,NA,28-10-10,125,1-May,1000,Injection,None,41.11044359,6.107165417,174.7326475,3.517608049,0.603521701,8.563702225,3.449506026,1.281603306,4.31220824
5,No Till,NA,28-10-10,125,1-May,1000,Injection,None,39.99204178,5.840609375,174.7326475,3.440478521,0.571716045,8.563702225,3.449506026,1.281603306,4.31220824
0,Till,15-Apr,28-10-10,250,1-May,1000,Broadcast,Winter Rye,88.24967935,15.19195549,226.7994395,7.807460777,3.793279542,12.6609055,3.449484667,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,250,1-May,1000,Broadcast,Winter Rye,51.84341413,8.941037752,198.0184708,4.496382662,1.527022553,9.096053137,3.449484667,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,250,1-May,1000,Broadcast,Winter Rye,48.65169884,7.860343222,198.0184708,4.238371838,1.291908958,9.096053137,3.449484667,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,250,1-May,1000,Broadcast,Winter Rye,47.29254158,7.432134093,198.0184708,4.135904341,1.211746684,9.096053137,3.449484667,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,250,1-May,1000,Broadcast,None,88.24967935,15.19195549,226.7994395,7.807460777,3.793279542,12.6609055,3.449484667,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,250,1-May,1000,Broadcast,None,51.84341413,8.941037752,198.0184708,4.496382662,1.527022553,9.096053137,3.449484667,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,250,1-May,1000,Broadcast,None,48.65169884,7.860343222,198.0184708,4.238371838,1.291908958,9.096053137,3.449484667,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,250,1-May,1000,Broadcast,None,47.29254158,7.432134093,198.0184708,4.135904341,1.211746684,9.096053137,3.449484667,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,250,1-May,1000,Injection,Winter Rye,80.59062392,15.19195549,216.2170384,6.556459917,2.494837517,10.90651868,3.449484595,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,250,1-May,1000,Injection,Winter Rye,48.09644695,7.473119609,177.7244194,3.911901619,1.021418068,7.743866324,3.449484595,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,250,1-May,1000,Injection,Winter Rye,45.06277165,6.497131174,177.7244194,3.562010971,0.663368219,7.743866324,3.449484595,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,250,1-May,1000,Injection,Winter Rye,43.8697979,6.139766807,177.7244194,3.489258144,0.628400635,7.743866324,3.449484595,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,250,1-May,1000,Injection,None,80.59062392,15.19195549,216.2170384,6.556459917,2.494837517,10.90651868,3.449484595,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,250,1-May,1000,Injection,None,48.09644695,7.473119609,177.7244194,3.911901619,1.021418068,7.743866324,3.449484595,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,250,1-May,1000,Injection,None,45.06277165,6.497131174,177.7244194,3.562010972,0.663368219,7.743866324,3.449484595,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,250,1-May,1000,Injection,None,43.8697979,6.139766807,177.7244194,3.489258144,0.628400635,7.743866324,3.449484595,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,500,1-Feb,1000,Injection,Winter Rye,102.2632483,14.76124791,275.5702942,7.386924864,3.014091387,11.53448692,3.449482253,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,500,1-Feb,1000,Injection,Winter Rye,61.44146798,8.617575053,210.3173145,4.441718506,1.23366136,8.094130573,3.449482253,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,500,1-Feb,1000,Injection,Winter Rye,57.4205575,7.746588225,204.8914071,4.028922055,0.815086595,8.094130573,3.449482253,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,500,1-Feb,1000,Injection,Winter Rye,55.90617882,7.320509496,202.4268747,3.948560292,0.772126665,8.094130573,3.449482253,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,500,1-Feb,1000,Injection,None,102.2632483,14.76124791,275.5702942,7.386924864,3.014091387,11.53448692,3.449482253,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,500,1-Feb,1000,Injection,None,61.44146798,8.617575052,210.3173145,4.441718506,1.23366136,8.094130573,3.449482253,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,500,1-Feb,1000,Injection,None,57.4205575,7.746588225,204.8914071,4.028922055,0.815086595,8.094130573,3.449482253,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,500,1-Feb,1000,Injection,None,55.90617882,7.320509496,202.4268747,3.948560292,0.772126665,8.094130573,3.449482253,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,500,1-Feb,1000,Broadcast,Winter Rye,115.5260269,14.7421776,289.600807,9.358483139,4.323662969,14.76540683,3.449477085,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,500,1-Feb,1000,Broadcast,Winter Rye,68.6659972,8.59850474,244.1445719,5.380638055,1.897613988,10.54814,3.449477085,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,500,1-Feb,1000,Broadcast,Winter Rye,64.53140809,8.139678344,244.1445719,5.069711886,1.604575529,10.54814,3.449477085,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,500,1-Feb,1000,Broadcast,Winter Rye,62.74718295,7.955503923,244.1445719,4.946393157,1.506069653,10.54814,3.449477085,1.281603306,4.311893622
0,Till,15-Apr,28-10-10,500,1-Feb,1000,Broadcast,None,115.5260269,14.7421776,289.600807,9.358483139,4.323662969,14.76540683,3.449477085,1.281603306,4.311893622
1,Till,15-Apr,28-10-10,500,1-Feb,1000,Broadcast,None,68.6659972,8.59850474,244.1445719,5.380638055,1.897613988,10.54814,3.449477085,1.281603306,4.311893622
3,Till,15-Apr,28-10-10,500,1-Feb,1000,Broadcast,None,64.53140809,8.139678344,244.1445719,5.069711886,1.604575529,10.54814,3.449477085,1.281603306,4.311893622
5,Till,15-Apr,28-10-10,500,1-Feb,1000,Broadcast,None,62.74718295,7.955503923,244.1445719,4.946393157,1.506069653,10.54814,3.449477085,1.281603306,4.311893622
0,No Till,NA,28-10-10,125,1-May,1000,Broadcast,Winter Rye,78.65655317,13.95284226,201.5098812,7.478772894,3.752542689,12.60050235,3.449474364,1.281603306,4.31220824
1,No Till,NA,28-10-10,125,1-May,1000,Broadcast,Winter Rye,45.92809165,7.92115981,184.6165696,4.264985352,1.384541535,9.33438782,3.449474364,1.281603306,4.31220824
3,No Till,NA,28-10-10,125,1-May,1000,Broadcast,Winter Rye,43.05178816,6.963019014,184.6165696,4.010535569,1.171092153,9.33438782,3.449474364,1.281603306,4.31220824
5,No Till,NA,28-10-10,125,1-May,1000,Broadcast,Winter Rye,41.83545504,6.592100166,184.6165696,3.909891435,1.098570353,9.33438782,3.449474364,1.281603306,4.31220824
0,No Till,NA,28-10-10,250,1-Feb,1000,Broadcast,Winter Rye,92.28852549,14.76326126,232.7809642,8.382343996,4.118023604,13.9661711,3.449459751,1.281603306,4.31220824
1,No Till,NA,28-10-10,250,1-Feb,1000,Broadcast,Winter Rye,54.31726195,8.364630997,207.9221746,4.771348085,1.570239161,10.32963951,3.449459751,1.281603306,4.31220824
3,No Till,NA,28-10-10,250,1-Feb,1000,Broadcast,Winter Rye,50.9745966,7.869708469,207.9221746,4.485058927,1.328351966,10.32963951,3.449459751,1.281603306,4.31220824
5,No Till,NA,28-10-10,250,1-Feb,1000,Broadcast,Winter Rye,49.54134543,7.673248535,207.9221746,4.371746943,1.245680235,10.32963951,3.449459751,1.281603306,4.31220824
0,Till,1-Apr,28-10-10,1000,1-May,500,Injection,Winter Rye,92.10833474,15.0602745,262.6293719,5.96539001,2.841727604,8.404021107,3.449454315,1.281603306,4.311693521
1,Till,1-Apr,28-10-10,1000,1-May,500,Injection,Winter Rye,55.18304369,8.078369891,197.0966625,3.714791205,1.200443398,6.541097229,3.449454315,1.281603306,4.311693521
3,Till,1-Apr,28-10-10,1000,1-May,500,Injection,Winter Rye,51.3152089,7.100152544,191.6855927,3.361329857,0.780135857,6.393917533,3.449454315,1.281603306,4.311693521
5,Till,1-Apr,28-10-10,1000,1-May,500,Injection,Winter Rye,49.93638192,6.740647609,189.2826255,3.300551963,0.739039533,6.332593271,3.449454315,1.281603306,4.311693521
0,Till,1-Apr,28-10-10,1000,1-Feb,1000,Injection,Winter Rye,139.3743677,15.58505145,387.6101513,8.952186461,3.985058738,12.77500366,3.449454315,1.281603306,4.311693521
1,Till,1-Apr,28-10-10,1000,1-Feb,1000,Injection,Winter Rye,84.06170658,9.298705654,296.9536819,5.450559859,1.629350766,9.326273541,3.449454315,1.281603306,4.311693521
3,Till,1-Apr,28-10-10,1000,1-Feb,1000,Injection,Winter Rye,78.3449533,8.701221378,289.3495399,4.924470471,1.086423827,9.075043372,3.449454315,1.281603306,4.311693521
5,Till,1-Apr,28-10-10,1000,1-Feb,1000,Injection,Winter Rye,76.28946566,8.451303427,285.9815854,4.82989554,1.03008116,8.970454505,3.449454315,1.281603306,4.311693521
0,Till,1-Apr,28-10-10,500,1-May,1000,Injection,Winter Rye,95.18527314,16.97497846,265.4895176,7.296971688,2.945993046,11.53313013,3.449454315,1.281603306,4.311693521
1,Till,1-Apr,28-10-10,500,1-May,1000,Injection,Winter Rye,56.62058272,7.983699037,199.4991024,4.39335603,1.206574264,8.126952589,3.449454315,1.281603306,4.311693521
3,Till,1-Apr,28-10-10,500,1-May,1000,Injection,Winter Rye,52.90325965,6.978654052,194.0140907,3.992818709,0.783150719,8.126952589,3.449454315,1.281603306,4.311693521
5,Till,1-Apr,28-10-10,500,1-May,1000,Injection,Winter Rye,51.47870739,6.607783734,191.6202083,3.913583492,0.741751906,8.126952589,3.449454315,1.281603306,4.311693521
0,Till,1-Apr,28-10-10,1000,1-May,1000,Injection,Winter Rye,125.9429475,19.09909898,367.2675335,8.801822745,3.847070902,12.85700053,3.449454315,1.281603306,4.311693521
1,Till,1-Apr,28-10-10,1000,1-May,1000,Injection,Winter Rye,75.09762048,9.0071662,275.1357374,5.367971747,1.574966396,9.184116343,3.449454315,1.281603306,4.311693521
3,Till,1-Apr,28-10-10,1000,1-May,1000,Injection,Winter Rye,69.9789762,7.943416469,267.4997301,4.865417454,1.022946599,8.931087163,3.449454315,1.281603306,4.311693521
5,Till,1-Apr,28-10-10,1000,1-May,1000,Injection,Winter Rye,68.08910118,7.545569896,264.0986905,4.772022066,0.968620392,8.915442897,3.449454315,1.281603306,4.311693521
0,Till,1-Apr,28-10-10,1000,1-May,500,Broadcast,Winter Rye,117.236622,20.15489293,289.3839696,9.419607156,4.804080696,15.2344353,3.449454315,1.281603306,4.311693521
1,Till,1-Apr,28-10-10,1000,1-May,500,Broadcast,Winter Rye,67.25520093,11.00282015,211.1644768,5.42216298,1.801414222,10.98923754,3.449454315,1.281603306,4.311693521
3,Till,1-Apr,28-10-10,1000,1-May,500,Broadcast,Winter Rye,62.78922855,9.435162409,211.1644768,5.109347219,1.524536236,10.98923754,3.449454315,1.281603306,4.311693521
5,Till,1-Apr,28-10-10,1000,1-May,500,Broadcast,Winter Rye,60.85710124,8.833773469,211.1644768,4.98538748,1.429289892,10.98923754,3.449454315,1.281603306,4.311693521
0,Till,1-Apr,28-10-10,1000,1-Feb,1000,Broadcast,Winter Rye,163.7345489,15.54709141,410.8763074,12.44011692,5.661331986,19.20151295,3.449454315,1.281603306,4.311693521
1,Till,1-Apr,28-10-10,1000,1-Feb,1000,Broadcast,Winter Rye,97.21806244,9.212508077,320.5142131,7.141746813,2.554089599,13.70379524,3.449454315,1.281603306,4.311693521
3,Till,1-Apr,28-10-10,1000,1-Feb,1000,Broadcast,Winter Rye,91.30615642,8.614942025,320.5142131,6.726166283,2.16186757,13.70379524,3.449454315,1.281603306,4.311693521
5,Till,1-Apr,28-10-10,1000,1-Feb,1000,Broadcast,Winter Rye,88.71290028,8.365147037,320.5142131,6.561480969,2.0273708,13.70379524,3.449454315,1.281603306,4.311693521
0,Till,1-Apr,28-10-10,500,1-May,1000,Broadcast,Winter Rye,108.7200412,17.66876039,281.7136392,9.355511544,4.607586213,15.0457339,3.449454315,1.281603306,4.311693521
1,Till,1-Apr,28-10-10,500,1-May,1000,Broadcast,Winter Rye,63.2764951,10.71470644,227.3891186,5.382325925,1.812802518,10.8340075,3.449454315,1.281603306,4.311693521
3,Till,1-Apr,28-10-10,500,1-May,1000,Broadcast,Winter Rye,59.26699886,9.154740161,227.3891186,5.071864836,1.533684137,10.8340075,3.449454315,1.281603306,4.311693521
5,Till,1-Apr,28-10-10,500,1-May,1000,Broadcast,Winter Rye,57.55111565,8.563338688,227.3891186,4.948979674,1.438383817,10.8340075,3.449454315,1.281603306,4.311693521
0,Till,1-Apr,28-10-10,1000,1-May,1000,Broadcast,Winter Rye,150.7233477,22.6176614,391.5992914,12.48349677,6.246935652,19.90178268,3.449454315,1.281603306,4.311693521
1,Till,1-Apr,28-10-10,1000,1-May,1000,Broadcast,Winter Rye,86.89390069,12.90173396,294.0182727,7.169268273,2.384693112,14.37005661,3.449454315,1.281603306,4.311693521
3,Till,1-Apr,28-10-10,1000,1-May,1000,Broadcast,Winter Rye,81.21133148,11.07440573,294.0182727,6.753610555,2.017106565,14.37005661,3.449454315,1.281603306,4.311693521
